NCMs;CFOPs;Descrição;Monofásico?;Data
 8714-94-90;5405.0;CABO AÇO CAMBIO DIANTEIRO BICICLETA   BORSATO;Não;10/08/2019
 8714-94-90;5102.0;CONDUITE ENCAPADO PTO C/ TEFLON;Não;10/08/2019
 8714-94-90;5102.0;PASTILHA FREIO DISCO MEC. S. METAL T. DEORE;Não;14/08/2019
 8714-94-90;5405.0;GUIDAO D HILL AÇO PTO / CROMADO   UNIDA;Não;05/09/2019
 8714-94-90;5102.0;SAPATA MTB 908V 70 MM PTO P/V.BRAKE;Não;10/09/2019
 8714-94-90;5405.0;FREIO V BREAK NYLON PTO   POWER;Não;11/09/2019
 8714-94-90;5405.0;FREIO V-BRAKE ALUM. PTO FOSCO MOD.919;Não;23/09/2019
 8714-94-90;5405.0;SAPATA FREIO MTB 70MM PTO P/ V-BRAKE;Não;01/10/2019
 8714-94-90;5405.0;PRISIONEIRO PORTA PATINS CANTILEVER;Não;01/10/2019
 8714-94-90;5102.0;NO FREIO AÇO ESPORTE;Não;21/10/2019
 8714-94-90;5405.0;MAÇANETA V-BRAKE ALUM. NATURAL P/BICICLETA;Não;30/10/2019
 8714-94-90;5102.0;PASTILHA DE FREIO B01S C/3 TIPOS DE PINO PN:EBPB01;Não;16/11/2019
 8714-95-00;5405.0;SELIM BARRA CIRCULAR 2 MOLAS PTO   SR;Não;08/08/2019
 8714-95-00;5405.0;SELIM MTB PU 525 PTO   CAIRU;Não;12/08/2019
 8714-95-00;5405.0;SELIM INFANTIL S/CANOTE 304 PTO   KALF;Não;30/08/2019
 8714-95-00;5405.0;SELIM BARRA CIRCULAR 2 MOLAS PTO;Não;01/10/2019
 8714-95-00;5405.0;SELIM CROSS ANZUO PTO C/CARRINHO;Não;23/10/2019
 8714-96-00;5405.0;PEDAL PLASTICO MTB SUECO 1/2     METALCICLO;Não;10/08/2019
 8714-96-00;5405.0;MOVIMENTO CENTRAL 122mm AÇO SEL. C/ROL.  NECO;Não;10/08/2019
 8714-96-00;5405.0;PEDAL ALUMINIO MTB 1/2  POLIDO SUECO   CHINA;Não;12/09/2019
 8714-96-00;5102.0;PEDIVELA MONOBLOCO 165X15MM PTO;Não;17/09/2019
 8714-96-00;5102.0;BRAÇO AÇO PTO. 170MM 24/34/42 S/CC;Não;03/10/2019
 8714-96-00;5405.0;PEDAL PLASTICO MTB INGLES 9/16    METALCICLO;Não;22/10/2019
 8714-96-00;5405.0;ENGRENAGEM TRIPLA 28/38/48d. PTA   CHINA;Não;21/11/2019
 8714-96-00;5405.0;PEDAL MOUTAIN BARRA SUECO;Não;21/01/2020
 8714-99-00;5405.0;ARO ALUMINIO 26x1.1/2 AERO SCAPE  S/CUBO ESF.;Não;04/09/2019
 8714-99-00;5405.0;ALAVANCA CAMBIO NYLON DIR/ESQ   YAMADA;Não;11/09/2019
 8714-99-00;5405.0;ESFERA PEQUENA 3/16 BICICLETA;Não;12/09/2019
 8714-99-00;5405.0;BLOCAGEM SELIM ALUM. NATURAL;Não;09/10/2019
 8714-99-00;5405.0;CAIXA RODA DIANTEIRA FINA TIPO CALOI;Não;22/10/2019
 8714-99-00;5405.0;ESFERA 3/16  RODA DIAN. DIR. SUEC. 4,76 mm M;Não;11/12/2019
 8714-99-10;5405.0;CAMBIO TRASEIRO 6 VEL C/PONTEIRA  YAMADA;Não;18/10/2019
 8714-99-10;5405.0;ALAVANCA CAMBIO ALUMINIO DIR/ESQ   YAMADA;Não;28/12/2019
 8714-99-10;5102.0;CAMBIO TRASEIRO SP-HY7 7V. PTO. C/PONTEIRA;Não;14/01/2020
 8714-99-90;5405.0;EIXO RODA TRASEIRO C/ESPAÇADOR P/CAMBIO CHINA;Não;02/08/2019
 8714-99-90;5405.0;CANOTE SELIM AÇO CROM S/CAR 25,4X300MM;Não;03/08/2019
 8714-99-90;5102.0;ENGRENAGEM SIMPLES 40D AÇO PTO;Não;06/08/2019
 8714-99-90;5405.0;MOVIMENTO CENTRAL 45mm ZINC. 10 PÇS   CHIN HAUR;Não;15/08/2019
 8714-99-90;5405.0;EIXO RODA DIANTEIRO COMPLETO   CHINA;Não;19/08/2019
 8714-99-90;5405.0;TUBO GUIA DO CABO AÇO P/V BREAK;Não;21/08/2019
 8714-99-90;5405.0;SAPATA MTB 53mm PTO C/PINO TIPO SHIMANO (PAR);Não;30/08/2019
 8714-99-90;5405.0;EIXO RODA DIANTEIRO GROSSO COMPLETO   CHINA;Não;09/09/2019
 8714-99-90;5405.0;CAIXA RODA DIANTEIRA;Não;12/09/2019
 8714-99-90;5102.0;DESCANSO CENTRAL ALUMINIO NATURAL  310mm;Não;13/09/2019
 8714-99-90;5405.0;CAIXA RODA TRASEIRA;Não;16/09/2019
 8714-99-90;5102.0;CAIXA CUBO TRAS. C/ BATENTE 300MM;Não;16/09/2019
 8714-99-90;5405.0;PARAFUSO EXPANDER SUECO BUCHA CHANFRADA;Não;17/09/2019
 8714-99-90;5405.0;SUPORTE ADAPTADOR C.LEVER DIANTEIRO JKS;Não;23/09/2019
 8714-99-90;5405.0;SUPORTE ADAPTADOR C. LEVER TRASEIRO JKS;Não;23/09/2019
 8714-99-90;5102.0;MANOPLA MTB BARENDA PTO;Não;24/09/2019
 8714-99-90;5405.0;DISCO CORTE AÇO 07 X 1/16 X 7/8  CA FORCE  CARBORU;Não;28/09/2019
 8714-99-90;5405.0;SAPATA CROSS ROSCA EMB.  C/4   WESTER;Não;14/10/2019
 8714-99-90;5102.0;EIXO FRD TRAS, 10X145MM, C/CONE, PTO;Não;26/10/2019
 8714-99-90;5405.0;PARAFUSO ABRAC SELIM C/TRAVA;Não;29/10/2019
 8714-99-90;5405.0;MANOPLA MTB SHIMANO PTA.;Não;30/10/2019
 8714-99-90;5405.0;SAPATA FREIO SUECO (PAR);Não;31/10/2019
 8714-99-90;5405.0;PARAFUSO EXPANDER SUECO BUCHA CONICA;Não;07/11/2019
 8714-99-90;5405.0;SUPORTE GUIDAO SUECO CHANFRADO 21mm;Não;07/11/2019
 8714-99-90;5405.0;PARAFUSO EXPANDER CROSS/MTB 165x21,1mm;Não;09/11/2019
 8714-99-90;5405.0;MESA MTB 0  20.8 SONIC STD ALUMINIO POLIDO;Não;19/11/2019
 8714-99-90;5102.0;EIXO DIANT/TRAS. 3/8X183 C/ ROL SEL.;Não;19/11/2019
 8714-99-90;5405.0;CANETA TRASEIRA FREIO SUECO;Não;29/11/2019
 8714-99-90;5405.0;ENGRENAGEM 46 DENTES AÇO CROMADO;Não;11/12/2019
 8714-99-90;5102.0;EIXO DIANT. FINO 9X108MM COMPL. P/ BLOCAGEM;Não;11/12/2019
 8714-99-90;5405.0;GUIDAO CROSS MTB TOUR AÇO CROMADO  T C;Não;12/12/2019
 8714-99-90;5405.0;MANOPLA MTB DIPLOMATA  120mm  PTO;Não;12/12/2019
 8714-99-90;5102.0;GUIDAO MTB RETO HB001 AL.PTO 31,8X720X2;Não;14/12/2019
 8714-99-90;5102.0;RODINHA LATERAL REGULAVEL 14 A 20;Não;23/12/2019
 8714-99-90;5102.0;RODA DENTADA (ENGRENAGEM) 44 D AÇO PTO, GOTA;Não;27/12/2019
 8714-99-90;5102.0;CAIXA DIREÇAO EC H846 1-1/8 34/34 CROMADA;Não;13/01/2020
 8714-99-90;5102.0;PONTEIRA ALUMINIO P/QUADRO MTB TUFF X-25;Não;14/01/2020
 8714-99-90;5405.0;SUPORTE GUIDAO MTB 21,1 mm ALUM POL C/EXP.;Não;21/01/2020
 8716-90-90;5102.0;ARO C/EIXO CARR PNEU CAMARA 3,25 X 8;Não;26/09/2019
 8717-99-90;5405.0;ABRAÇADEIRA SELIM ALUMINIO 31,8mm BLOC. PTO;Não;09/11/2019
 9004-90-20;5102.0;OCULOS MERCURY CINZA 57220 VIC;Não;30/08/2019
 9004-90-20;5405.0;OCULOS RUNNER INCOLOR  56310   VIC;Não;11/09/2019
 9004-90-20;5405.0;OCULOS RUNNER CINZA  H. REG.  56320   VIC;Não;11/09/2019
 9004-90-20;5102.0;OCULOS PRO-SAFETY DE SEG SUMMER CINZA;Não;26/09/2019
 9004-90-20;5405.0;OCULOS SPY CINZA  52120   VIC;Não;03/10/2019
 9004-90-20;5102.0;OCULOS SEG LEOPARDO INCOLOR PLASTCOR;Não;09/10/2019
 9004-90-20;5405.0;OCULOS SPY INCOLOR  52110   VIC;Não;16/10/2019
 9004-90-20;5102.0;OCULOS RJ SPACE FUME;Não;25/10/2019
 9004-90-20;5405.0;OCULOS PROTEÇAO INCOLOR RJ SPACE;Não;26/10/2019
 9004-90-20;5102.0;OCULOS PROTEÇAO  CZA  LEOPARDO;Não;30/11/2019
 9004-90-20;5102.0;OCULOS PROTEÇAO JAGUAR INC KALIPSO;Não;07/12/2019
 9004-90-20;5405.0;OCULOS MERCURY CINZA  57220   VIC;Não;17/12/2019
 9004-90-20;5102.0;OCULOS PRO-SAFETY DE SEG SKY INCOLOR;Não;14/01/2020
 9004-90-20;5102.0;OCULOS PROTECAO CZA LEOPARDO;Não;14/01/2020
 9004-90-20;5102.0;OCULOS RUNNER INCOLOR 56310 VIC;Não;14/01/2020
 9015-30-00;5102.0;NIVEL MADEIRA 10´ (25 CM) MOMFORT;Não;11/11/2019
 9015-30-00;5405.0;NIVEL MADEIRA 2 AMPOLAS 12;Não;11/12/2019
 9015-80-90;5102.0;PRUMO AÇO P/CENTRO 400g   MOMFORT;Não;29/09/2019
 9017-20-00;5405.0;ESQUADRO CABO PVC 12´´;Não;07/09/2019
 9017-80-10;5405.0;TRENA AÇO EMBORRACHADA  5MTx19mm;Não;31/08/2019
 9017-80-90;5102.0;TRENA ACO EMBOR 5m X 25mm;Não;31/08/2019
 9017-80-90;5405.0;TRENA AÇO 05mX25mm EMBORRACHADA;Não;13/11/2019
 9017-80-90;5102.0;TRENA ACO EMBOR. 5m X 25mm;Não;27/01/2020
 9018-31-19;5405.0;SERINGA DESCARTAVEL  5 ML;Não;08/08/2019
 9018-31-19;5405.0;SERINGA DESCARTAVEL 03ml   BD;Não;10/08/2019
 9018-31-19;5405.0;SERINGA DESCARTAVEL 20 ML C/ AGULHA;Não;14/08/2019
 9018-31-19;5102.0;SERINGA VETERINARIA 25 ML FAZFORT;Não;01/10/2019
 9018-31-19;5102.0;SERINGA DESCARTAVEL 05ml C/ AGULHA;Não;01/10/2019
 9018-31-19;5102.0;SERINGA DESCARTAVEL 03ml BD;Não;01/10/2019
 9018-31-19;5102.0;SERINGA DESCARTAVEL 10ml C/AGULHA;Não;01/10/2019
 9018-31-19;5405.0;SERINGA DESCARTAVEL 10ml  C/AGULHA;Não;19/10/2019
 9018-31-19;5405.0;SERINGA DESCARTAVEL 03ml C/ AGULHA;Não;07/11/2019
 9018-32-19;5102.0;AGULHA VETERINARIA 10x15;Não;01/08/2019
 9018-32-19;5102.0;AGULHA DESCARTAVEL 1,20x40mm DB;Não;24/10/2019
 9018-32-19;5405.0;AGULHA VETERINARIA 30x20;Não;31/12/2019
 9018-32-19;5405.0;AGULHA DESCARTAVEL 1,20x40mm   DB;Não;28/01/2020
 9018-39-10;5102.0;AGULHA VETERINARIA 20X20 FAZFORT;Não;30/08/2019
 9018-39-10;5102.0;AGULHA VETERINARIA 30x18 WALMUR;Não;01/10/2019
 9018-39-10;5405.0;AGULHA VETERINARIA 15x15;Não;28/10/2019
 9018-39-10;5405.0;AGULHA VETERINARIA 25x12   HOPPNER;Não;07/12/2019
 9018-39-29;5102.0;KIT REPARO SERINGA PISTOLA 50 ML;Não;19/11/2019
 9026-10-29;5102.0;BOIA NIVEL 15AMP DUP FUNCAO ANAUGER;Não;28/11/2019
 9030-39-90;5102.0;CHAVE TESTE DIGITAL AQUATOOLS CH.TED-01;Não;23/12/2019
 9031-80-99;5405.0;PRUMO AÇO PAREDE 500g;Não;05/08/2019
 9033-00-00;5102.0;UNHA N.7 PARA SERINGA AUTOMATICA HOPPNER 50 ML;Não;06/01/2020
 9208-90-00;5102.0;PIOS NUMERO 05 INHAMBU-AÇU;Não;31/08/2019
 9209-30-00;5405.0;ENCORDOAMENTO CAVAQUINHO R-71 AÇO   ROUXINOL;Não;14/09/2019
 9209-30-00;5405.0;ENCORDOAMENTO VIOLAO R-57 NYLON 80/20 ROUXINOL;Não;28/01/2020
 9306-29-00;5102.0;CHUMBINHO ESPING. 4,5mm DIABOLO C/250;Não;08/08/2019
 9306-29-00;5405.0;CHUMBINHO ESPING. DIABOLO 5,5 - C/125;Não;24/09/2019
 9506-99-00;5102.0;PISCINA L83 X 38 CM 977 LITROS INTEX;Não;06/01/2020
 9507-10-00;5405.0;VARA PESCA BAMBU 7 P FINA - 4,00 A 4,50 M;Não;16/12/2019
 9507-20-00;5405.0;CHICOTE RABO DE TATU;Não;01/08/2019
 9507-20-00;5102.0;ANZOL MARINE SPORTS 4330 N. 8;Não;09/08/2019
 9507-20-00;5102.0;ANZOL MARINE ESPORTS 4330 N. 12;Não;09/08/2019
 9507-20-00;5102.0;ANZOL MARINE SPORTS 4330 N. 6;Não;19/08/2019
 9507-20-00;5405.0;ANZOL NIQUELADO  N.3/0   MARINE SPORTS;Não;27/09/2019
 9507-20-00;5102.0;ANZOL MARINE SPORTS 4330 N. 4;Não;27/09/2019
 9507-20-00;5405.0;ANZOL MARINE SPORTS 4330 MN 7/0;Não;03/10/2019
 9507-20-00;5405.0;ANZOL MARINE SPORTS 4330 LN 5/0;Não;03/10/2019
 9507-20-00;5102.0;ANZOL 4330 H N.18 MARINE SPORTS;Não;03/01/2020
 9603-10-00;5102.0;VASSOURA PIACAVA N.3 SOARES;Não;01/10/2019
 9603-10-00;5405.0;VASSOURA PIAÇAVA  N.3   SOARES;Não;22/10/2019
 9603-30-00;5102.0;PINCEL ESC ART PONTA CHATA N. 12 CONDOR;Não;25/11/2019
 9603-40-10;5102.0;ROLO ESPUMA 15 CM POLIESTER ATLAS;Não;16/08/2019
 9603-40-10;5102.0;ROLO LA CARNEIRO 05cm ROMA;Não;16/08/2019
 9603-40-10;5405.0;ROLO ESPUMA 04 CM POLIESTER   TIGRE;Não;28/08/2019
 9603-40-10;5405.0;ROLO LA CARNEIRO  05cm   COMPEL;Não;11/09/2019
 9603-40-10;5405.0;ROLO ESPUMA 15 CM POLIESTER   ATLAS;Não;12/09/2019
 9603-40-10;5102.0;ROLO LA CARNEIRO 15cm COMPEL;Não;15/09/2019
 9603-40-10;5102.0;ROLO LA CARNEIRO 05cm COMPEL;Não;15/09/2019
 9603-40-10;5405.0;ROLO ESPUMA 09 CM POLIESTER   ATLAS;Não;23/09/2019
 9603-40-10;5102.0;ROLO LA ANTIGOTA C/ CABO 15CM ATLAS;Não;26/09/2019
 9603-40-10;5102.0;ROLO LA ANTIRESPINGO 23cm ATLAS;Não;01/10/2019
 9603-40-10;5405.0;ROLO ESPUMA 05 CM POLIESTER   ATLAS;Não;02/10/2019
 9603-40-10;5405.0;ROLO LA ANTIRESPINGO  23cm   ATLAS;Não;05/10/2019
 9603-40-10;5405.0;ROLO ESPUMA 15 CM POLIESTER   TIGRE;Não;22/10/2019
 9603-40-10;5102.0;ROLO MaxiLã 23 cm  ATLAS REF. AT328/25;Não;22/10/2019
 9603-40-10;5102.0;ROLO ESPUMA 09 CM POLIESTER ATLAS;Não;28/10/2019
 9603-40-10;5102.0;ROLO ESPUMA 15 CM POLIESTER TIGRE;Não;28/10/2019
 9603-40-10;5102.0;ROLO MaxiLa 23 cm ATLAS REF. AT328/25;Não;02/12/2019
 9603-40-90;5405.0;TRINCHA 1  CABO PLASTICO;Não;05/08/2019
 9603-40-90;5102.0;TRINCHA L 1 12 396 ATLAS;Não;16/08/2019
 9603-40-90;5102.0;TRINCHA L 1´1/2 396 ATLAS;Não;29/08/2019
 9603-40-90;5102.0;TRINCHA J 3/4 396 ATLAS;Não;30/08/2019
 9603-40-90;5102.0;TRINCHA 3 CABO PLASTICO;Não;31/08/2019
 9603-40-90;5405.0;TRINCHA 2.1/2  CABO PLASTICO;Não;10/09/2019
 9603-40-90;5405.0;TRINCHA 4  CABO PLASTICO;Não;12/09/2019
 9603-40-90;5102.0;TRINCHA 2 CABO PLASTICO;Não;15/09/2019
 9603-40-90;5102.0;TRINCHA 212 CABO PLASTICO;Não;15/09/2019
 9603-40-90;5405.0;BROXA QUADRADA   CONDOR;Não;19/09/2019
 9603-40-90;5102.0;TRINCHA CERDA MISTA 396 - 3 - ATLAS;Não;01/10/2019
 9603-40-90;5102.0;TRINCHA CERDA MISTA 395/6 - 2 1/2 ATLAS;Não;02/10/2019
 9603-40-90;5102.0;TRINCHA CERDA MISTA 396/3 - 1´ - ATLAS;Não;02/10/2019
 9603-40-90;5405.0;TRINCHA 1/2  CABO PLASTICO;Não;07/10/2019
 9603-40-90;5405.0;BROXA REDONDA 915   CONDOR;Não;23/11/2019
 9603-40-90;5102.0;TRINCHA CERDA MISTA 396 - 3´´ - ATLAS;Não;30/11/2019
 9603-40-90;5405.0;TRINCHA 3/4;Não;21/12/2019
 9603-40-90;5102.0;ESCOVA AÇO TIPO COPO 5´´   1000KITS;Não;23/12/2019
 9603-40-90;5405.0;TRINCHA 1.1/2;Não;21/01/2020
 9603-90-00;5102.0;RODO VAI E VEM MEDIO;Não;16/08/2019
 9603-90-00;5102.0;RODO 60 CM;Não;16/08/2019
 9603-90-00;5102.0;RODINHO P PIA;Não;16/08/2019
 9603-90-00;5102.0;VASSOURA PELO TIPO BOLA BETTANIN;Não;15/09/2019
 9603-90-00;5405.0;ESCOVA AÇO CABO MADEIRA 4 FILAS  MAX;Não;08/10/2019
 9603-90-00;5405.0;ESCOVA P/ROUPA OVAL MADEIRA;Não;17/10/2019
 9603-90-00;5405.0;ESCOVA AÇO MANUAL S/CABO   COMPEL;Não;25/11/2019
 9603-90-00;5102.0;VASSOURA MULTI-PISO LIMPPANO;Não;03/12/2019
 9603-90-00;5405.0;RODO PLASTICO 40cm   SOARES;Não;02/01/2020
 9604-00-00;5102.0;PENEIRA AREIA 55  ARO PLASTICO;Não;15/08/2019
 9604-00-00;5405.0;PENEIRA ARO PLASTICO VRM FUBA 30 CM;Não;09/09/2019
 9604-00-00;5102.0;PENEIRA AREIA 55 ARO PLASTICO;Não;26/09/2019
 9604-00-00;5102.0;PENEIRA CAFE 55  ARO PLASTICO;Não;24/10/2019
 9604-00-00;5102.0;PENEIRA CAL PLASITCA 55 CM;Não;02/11/2019
 9604-00-00;5102.0;RALINHO JAPONES P/PIA AMERICANA   OVERTIME;Não;13/12/2019
 9604-00-00;5405.0;PENEIRA ARROZ 55   SAO JORGE;Não;20/01/2020
 9609-10-00;5102.0;LAPIS CARPINTEIRO;Não;25/11/2019
 9617-00-10;5405.0;GARRAFA  ALADDIN CONTINENTAL 1,0 LT;Não;12/08/2019
 9617-00-10;5102.0;GARRAFA ALADDIN CONTINENTAL 10 LT;Não;31/08/2019
 9617-00-10;5405.0;MARMITA TERMICA REDONDA  N.16  GRANDE;Não;14/09/2019
 9617-00-10;5102.0;GARRAFA TEMOLAR PERSONAL 0,5L VRM;Não;04/01/2020
 9619-00-00;5102.0;FRALDA BABY WILLY PRATICO P;Não;02/09/2019
 2309-10-00;5102.0;PEDIGREE - DENTASTIX USO DIARIO 77g (3unid);Não;
 2309-90-10;5102.0;PMA01 - TRINCA FERRO SEMENTES MIX 500 GR;Não;
 2309-90-10;5102.0;RAÇAO FRANGO DO SITIO T. 20KG   MASTER;Não;
 2309-90-10;5102.0;RACAO GALINHA MASTER P SC 20 KG;Não;
 2309-90-90;5102.0;BIOTRIN PLUMAGEM 20 ml;Não;
 2707-50-00;5102.0;DESCARBONIZANTE WB-50 300ML;Não;
 3002-12-12;5102.0;VENCOSAT SORO ANTITETANICO   VENCOFARMA;Sim;
 3004-90-59;5102.0;IVERMECTAN 1% - 500 ML UCB;Sim;
 3208-10-10;5405.0;TINTA ESMALTE ALUMINIO BRIL.  225ml   DACAR;Não;
 3208-10-10;5102.0;TINTA ESMALTE 225ml PRETO BRIL.   EUCALAR;Não;
 3208-20-11;5102.0;TINTA SPRAY METAL CROMADO 400ml   ECO;Não;
 3208-20-11;5405.0;TINTA SPRAY DOURADO METAL 400ml   ECO;Não;
 3214-90-00;5405.0;REJUNTE JUNTALIDER CINZA ESCURO  1KG;Não;
 3214-90-00;5102.0;REJUNTE JUNTALIDER BEGE 1 KG;Não;
 3214-90-00;5405.0;REJUNTE DIRECIONAL 1 KG VERDE;Não;
 3506-10-10;5102.0;COLA INST SUPER BONDER (LEV 2 PAG 1) 3 G;Não;
 3506-10-90;5102.0;COLA BASTAO 8mm X 100mm  (VAREJO)  VONDER;Não;
 3808-91-92;5102.0;COMBO POUR-ON  1 LT   HERTAPE CALIER;Não;
 3808-99-99;5102.0;BOLFO 200 GR;Não;
 3808-99-99;5102.0;NEGUVON 500 GR;Não;
 3917-40-10;5405.0;ADAPTADOR INTERNO R. INTERNA MANG. PTA   1/2;Não;
 3917-40-90;5405.0;JUNÇAO 45  SIMPLES ESG. 100mm X 100mm  KRONA;Não;
 3917-40-90;5405.0;CAIXA SIFONADA GRELHA QUAD 100X100X50mm  HERC;Não;
 3917-40-90;5405.0;TE 90 LR SOLD ROSCA 20mm X 1/2   KRONA;Não;
 3917-40-90;5102.0;LUVA ROSCA BCA 1/2  (20mm);Não;
 3917-40-90;5405.0;ADAPTADOR CURTO 25 X 3/4 TIGRE;Não;
 3917-40-90;5102.0;JOELHO 90 ESGOTO 040mm KRONA;Não;
 3919-10-20;5102.0;FITA ISOLANTE 13mmx19mm 5M LOTUS;Não;
 3919-10-20;5102.0;FITA ISOLANTE 13mmx19mm 10M LOTUS;Não;
 3919-10-90;5102.0;FITA ISOLANTE 19 mm X 5 m OPER PRETA;Não;
 3922-90-00;5102.0;CAIXA DESCARGA 9 lt BRANCA ASTRA;Não;
 3925-90-00;5405.0;ESPAÇADORES REVESTIMENTO 08mm   TODOS;Não;
 3926-30-00;5405.0;LONA AZUL 05 X 03 MTS 140g C/ ILHOS   STRONG;Não;
 3926-90-90;5102.0;GRAMPO NYLON FLEX 2´´ LOTUS;Não;
 3926-90-90;5102.0;ABRAÇADEIRA DE NYLON BCA 2,5x150mm LOTUS;Não;
 3926-90-90;5405.0;DESMAMADOR BEZERRO   FAZFORT;Não;
 4005-91-90;5405.0;FITA ISOLANTE ALTA FUSAO 19mm X 02m   FOXLUX;Não;
 4011-50-00;5102.0;PNEU BICICLETA 26x1 1/2x2 VEREDA LEVORIN;Sim;
 4013-10-90;5102.0;CAMARA AR 16-CARGA 750R16 TR75v;Sim;
 4013-10-90;5102.0;CAMARA AR 15/16 AUTO CA15/16 TR13;Sim;
 4013-90-00;5405.0;CAMARA AR MOTO 360 X 19   VA19;Sim;
 4201-00-90;5405.0;LUVA VAQUETA PETROLEIRA NATURAL;Não;
 4417-00-90;5405.0;CABO ENXADA/ENXADAO 1,50m   TRAMONTINA;Não;
 5607-49-00;5405.0;LINHA PEDREIRO TRANÇADA  50 MTS   POLIBEL;Não;
 5607-50-90;5102.0;CORDA RIOMAR POLIESTER 14 MM KG;Não;
 6307-10-00;5405.0;SACO PANO CRU;Não;
 6401-92-00;5405.0;BOTA PEGA FORTE C MD N.42 PTO/AM  GRANDENE;Não;
 6402-20-00;5102.0;BOTA UNISOLA ZIPER PF SF LISA VQT CAFE;Não;
 6601-91-10;5405.0;GUARDA CHUVA BARRACAO 70cm 8 VARAS PTO;Não;
 6804-22-19;5102.0;REBOLO 6X3/4 FINO G60 AQUATOOLS;Não;
 6804-22-19;5102.0;DISCO CORTE INOX 4 1/2x1,0x7/8 LOTUS;Não;
 6805-20-00;5405.0;LIXA MADEIRA A050 62C   CARBORUNDUM;Não;
 6807-10-00;5102.0;FITA ADESIVA MUILTIUSO KIMANTA  ALUMINIO 10MX10CM;Não;
 7214-20-00;5405.0;VERGALHAO 3/8  (10,0mm) VARA 12mts;Não;
 7317-00-90;5102.0;CRAVO COBRA 04;Não;
 7317-00-90;5102.0;PREGO TELHEIRO GALV 18 X 30 500g;Não;
 7317-00-90;5405.0;PREGO 20 X 30 1 KG   BELGO/ARCELOR;Não;
 7317-00-90;5405.0;PREGO 22 X 48 1 KG   BELGO/ARCELOR;Não;
 7318-11-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA  3/16 X 75;Não;
 7318-12-00;5405.0;PARAFUSO CABEÇA REDONDA MAQ 5/32 X 1/2;Não;
 7318-13-00;5405.0;ESCAPULA C/BUCHA S/8;Não;
 7318-15-00;5405.0;PARAFUSO FRANCES 5/16 X 2;Não;
 7318-15-00;5405.0;PARAFUSO FRANCES 3/8 X 3.1/2;Não;
 7318-15-00;5405.0;PARAFUSO SEXT. UNC 772 P ZIN RI - 5/16 X 3;Não;
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 5/16 X 2.1/2;Não;
 7318-15-00;5405.0;PARAFUSO CAMA FURADO 5/16 X 110;Não;
 7318-16-00;5102.0;PORCA SEXTAVADA POLGALV 38;Não;
 7318-16-00;5405.0;PORCA SEXTAVADA ZINCADA 5/32    CISER;Não;
 7318-16-00;5102.0;PORCA SEXT MA 373 I CH 22 ZB - 14mm;Não;
 7318-21-00;5405.0;ARRUELA PRESSAO 1/4;Não;
 7325-99-10;5405.0;GRELHA QUADRADA INOX 15 X 15;Não;
 7326-19-00;5405.0;FERRADURA AB S/ROMPAO JK LG 1;Não;
 7326-20-00;5405.0;SUPORTE CHAPA 2 DISJUNTORES   SUBRAP;Não;
 7326-90-90;5102.0;FERRADURA JK 3NGR PLUS;Não;
 8201-30-00;5102.0;ENXADAO 2,5 LE C/ CABO 1,3M TRAMONTINA;Não;
 8201-30-00;5405.0;ENXADA  2,5 LL  SERVENTE   ALPE;Não;
 8201-30-00;5102.0;ENXADA ESTREITALARGA SCABO FORJARIA MB;Não;
 8201-50-00;5102.0;TESOURA PODA PROF. TRAMONTINA REF. 78304/501;Não;
 8201-90-00;5102.0;SERROTE PODA CURVO 510 BASPAN;Não;
 8202-99-90;5405.0;SERRA TICO-TICO STARRET BU38 - 8T UNIDADE;Não;
 8202-99-90;5405.0;SERRA TICO-TICO STARRET BU214 14T UNIDADE;Não;
 8204-11-00;5102.0;CHAVE COMBINADA 8 MM FOXLUX;Não;
 8205-30-00;5102.0;FORMAO CB MADEIRA 5/8´ MONFORT;Não;
 8205-40-00;5102.0;CHAVE ALLEN JG 9 PÇS TRAMONTINA 41409/209;Não;
 8205-59-00;5405.0;DESEMPENADEIRA AÇO LISA;Não;
 8207-50-11;5405.0;BROCA AÇO RAPIDO FERRO  8,50 MM IRWIN;Não;
 8207-50-11;5405.0;BROCA VIDEA CONCRETO 9,50mm - 3/8    IRWIN;Não;
 8207-50-11;5405.0;BROCA AÇO RAPIDO 5,50 mm  IRWIN;Não;
 8207-50-11;5405.0;BROCA MOURAO AÇO 3 PTAS 3/8 X 320mm   IRWIN;Não;
 8207-50-19;5405.0;BROCA VIDEA CONCRETO SDS 10 X 210mm   JORAN;Não;
 8208-40-00;5102.0;LAMINA ROÇADEIRA 35X1,5X20 NAVALHA;Não;
 8301-10-00;5405.0;CADEADO 30mm   PADO;Não;
 8301-40-00;5102.0;FECHADURA ALIANCA MAC EXTE REF 260071;Não;
 8301-40-00;5405.0;FERROLHO REDONDO ZINCADO 5´´;Não;
 8301-40-00;5405.0;TARJETA ZINCADA  1.1/2    METALDAVI;Não;
 8301-60-00;5405.0;MAÇANETA CROMADA   ALIANÇA;Não;
 8302-10-00;5405.0;DOBRADIÇA CANTO 850 X 2  ZINC/GALV  SILVANA;Não;
 8302-49-00;5405.0;CANTONEIRA MAO FRANCESA BRANCA  40cm;Não;
 8302-49-00;5102.0;TUBO P/CORTINA  1,50 X 1,63m  MAXEB;Não;
